YEAR,MO,DY,HR,T2M,RH2M,ALLSKY_KT,ALLSKY_SFC_SW_DWN,PRECTOTCORR,WS10M,SZA,Energy PV system (Wh)
2022,4,18,3,12.35,85.67,-999.0,0.0,0.01,2.81,90.0,0
2022,4,18,4,12.79,81.06,-999.0,0.0,0.0,2.26,90.0,0
2022,4,18,5,13.3,78.61,0.28,24.33,0.0,1.62,86.26,0
2022,4,18,6,14.64,76.46,0.41,139.15,0.01,1.45,75.29,0
2022,4,18,7,15.72,68.67,0.5,294.08,0.01,1.81,64.12,92
2022,4,18,8,16.54,65.61,0.56,448.33,0.01,2.41,53.28,501
2022,4,18,9,16.84,65.71,0.59,580.35,0.02,2.93,43.36,1339
2022,4,18,10,17.06,66.04,0.6,665.17,0.01,3.28,35.4,1959
2022,4,18,11,17.32,65.74,0.71,816.72,0.01,3.53,31.11,1944
2022,4,18,12,17.53,65.17,0.73,839.35,0.01,3.72,32.07,2630
2022,4,18,13,17.54,65.25,0.71,761.53,0.01,3.84,37.87,2176
2022,4,18,14,17.36,66.28,0.7,647.08,0.02,3.75,46.67,1546
2022,4,18,15,17.12,67.91,0.67,490.23,0.02,3.37,56.99,2782
2022,4,18,16,16.69,70.43,0.59,296.9,0.01,3.05,67.98,2215
2022,4,18,17,15.85,75.37,0.46,117.55,0.1,2.96,79.16,1850
2022,4,18,18,14.22,87.33,0.26,7.72,0.18,2.64,88.73,873
2022,4,18,19,13.32,93.15,-999.0,0.0,0.1,2.6,90.0,280
2022,4,18,20,12.92,97.03,-999.0,0.0,0.22,2.19,90.0,10
2022,4,18,21,12.86,97.5,-999.0,0.0,0.22,1.8,90.0,0
2022,4,18,22,12.84,97.28,-999.0,0.0,0.08,1.66,90.0,0
2022,4,18,23,12.82,96.84,-999.0,0.0,0.01,1.55,90.0,0
2022,4,19,0,12.8,95.95,-999.0,0.0,0.01,1.43,90.0,0
2022,4,19,1,12.79,94.57,-999.0,0.0,0.01,1.23,90.0,0
2022,4,19,2,13.05,91.78,-999.0,0.0,0.06,0.89,90.0,0
2022,4,19,3,13.23,90.16,-999.0,0.0,0.36,0.46,90.0,0
2022,4,19,4,13.09,90.65,-999.0,0.0,1.58,0.45,90.0,0
2022,4,19,5,12.94,91.45,0.22,20.52,5.81,0.52,86.03,0
2022,4,19,6,13.9,87.41,0.29,99.68,9.02,0.47,75.03,0
2022,4,19,7,14.78,79.21,0.32,192.77,6.04,1.23,63.85,132
2022,4,19,8,15.34,74.14,0.34,273.52,2.77,1.76,53.0,492
2022,4,19,9,16.47,68.63,0.23,222.8,1.12,2.22,43.06,888
2022,4,19,10,17.31,64.73,0.22,245.9,0.62,2.7,35.07,761
2022,4,19,11,17.45,64.04,0.28,327.8,0.84,2.9,30.76,1215
2022,4,19,12,17.28,65.02,0.3,348.75,0.87,2.93,31.75,1471
2022,4,19,13,16.98,66.63,0.28,296.85,0.73,2.81,37.6,1576
2022,4,19,14,16.86,67.34,0.32,297.65,0.5,2.55,46.45,1049
2022,4,19,15,16.69,67.63,0.32,234.6,0.4,2.14,56.79,857
2022,4,19,16,16.45,67.72,0.26,134.4,0.27,1.64,67.79,1247
2022,4,19,17,16.02,69.24,0.18,47.28,0.11,1.11,78.97,742
2022,4,19,18,15.14,75.17,0.11,3.6,0.11,0.89,88.63,501
2022,4,19,19,14.53,79.42,-999.0,0.0,0.02,1.37,90.0,161
2022,4,19,20,13.81,83.28,-999.0,0.0,0.0,2.3,90.0,4
2022,4,19,21,13.26,86.25,-999.0,0.0,0.14,3.4,90.0,0
2022,4,19,22,12.76,89.75,-999.0,0.0,0.88,3.53,90.0,0
2022,4,19,23,12.92,91.02,-999.0,0.0,3.17,3.39,90.0,0
2022,4,20,0,12.94,91.82,-999.0,0.0,2.26,3.94,90.0,0
2022,4,20,1,12.71,92.39,-999.0,0.0,1.79,5.23,90.0,0
2022,4,20,2,12.28,93.86,-999.0,0.0,1.12,5.89,90.0,0
2022,4,20,3,11.93,95.66,-999.0,0.0,0.3,6.03,90.0,0
2022,4,20,4,11.87,95.77,-999.0,0.0,0.16,6.47,90.0,0
2022,4,20,5,11.94,95.53,0.11,11.07,0.24,6.91,85.8,0
2022,4,20,6,12.64,92.62,0.16,57.75,0.15,7.5,74.76,0
2022,4,20,7,13.78,86.38,0.23,137.0,0.2,8.5,63.58,82
2022,4,20,8,15.09,77.26,0.22,178.38,0.29,9.4,52.72,273
2022,4,20,9,16.15,69.09,0.17,169.5,0.65,9.97,42.76,549
2022,4,20,10,16.74,65.23,0.17,187.27,1.85,10.84,34.74,1054
2022,4,20,11,16.2,67.84,0.15,170.8,3.99,11.44,30.42,515
2022,4,20,12,15.48,73.17,0.23,266.27,6.75,11.04,31.43,977
2022,4,20,13,15.05,78.32,0.27,292.67,12.62,10.67,37.34,1174
2022,4,20,14,14.58,83.81,0.2,190.98,14.52,10.16,46.23,672
2022,4,20,15,14.28,87.28,0.18,135.15,16.71,9.49,56.6,0
2022,4,20,16,14.01,90.32,0.16,80.53,17.75,8.66,67.61,0
2022,4,20,17,13.65,93.69,0.09,24.25,18.85,7.84,78.79,0
2022,4,20,18,13.59,94.9,0.09,3.03,28.87,7.39,88.54,0
2022,4,20,19,13.69,95.35,-999.0,0.0,30.63,7.04,90.0,0
2022,4,20,20,13.8,95.29,-999.0,0.0,20.26,6.85,90.0,0
2022,4,20,21,13.66,95.5,-999.0,0.0,14.87,6.6,90.0,0
2022,4,20,22,13.45,95.28,-999.0,0.0,33.38,5.99,90.0,0
2022,4,20,23,13.42,94.87,-999.0,0.0,24.09,5.57,90.0,0
2022,4,21,0,13.35,94.22,-999.0,0.0,19.98,5.44,90.0,0
2022,4,21,1,13.19,93.43,-999.0,0.0,19.84,5.29,90.0,0
2022,4,21,2,12.99,93.04,-999.0,0.0,17.79,5.45,90.0,0
2022,4,21,3,12.62,93.25,-999.0,0.0,13.33,6.09,90.0,0
2022,4,21,4,11.98,92.33,-999.0,0.0,18.07,6.44,90.0,0
2022,4,21,5,11.47,87.87,0.08,8.0,25.53,6.41,85.57,0
2022,4,21,6,11.62,82.21,0.09,32.05,36.92,6.01,74.51,0
2022,4,21,7,12.08,79.28,0.09,52.83,30.83,5.7,63.32,0
2022,4,21,8,12.6,77.38,0.09,70.05,20.69,5.25,52.45,0
2022,4,21,9,12.89,77.95,0.09,89.7,24.6,5.14,42.46,0
2022,4,21,10,13.33,76.54,0.08,90.32,42.05,5.27,34.41,121
2022,4,21,11,13.79,74.15,0.1,114.47,50.47,5.3,30.08,336
2022,4,21,12,14.24,72.17,0.14,165.77,36.03,5.69,31.12,337
2022,4,21,13,14.75,69.98,0.09,94.15,16.19,6.06,37.08,527
2022,4,21,14,15.19,68.43,0.09,82.82,12.76,5.74,46.01,613
2022,4,21,15,15.32,69.19,0.06,47.62,16.12,5.1,56.4,484
2022,4,21,16,15.04,73.48,0.11,57.35,19.17,4.29,67.43,292
2022,4,21,17,14.28,81.24,0.11,28.15,29.25,3.66,78.61,263
2022,4,21,18,13.57,81.69,0.1,3.6,38.52,3.54,88.44,294
2022,4,21,19,13.31,82.02,-999.0,0.0,38.77,2.85,90.0,124
2022,4,21,20,12.93,85.07,-999.0,0.0,28.49,2.45,90.0,7
2022,4,21,21,12.73,87.17,-999.0,0.0,14.72,2.67,90.0,0
2022,4,21,22,12.65,88.37,-999.0,0.0,6.02,3.14,90.0,0
2022,4,21,23,12.49,89.07,-999.0,0.0,1.69,3.54,90.0,0
2022,4,22,0,12.28,88.84,-999.0,0.0,0.15,3.69,90.0,0
2022,4,22,1,12.0,87.44,-999.0,0.0,0.0,3.58,90.0,0
2022,4,22,2,11.89,85.36,-999.0,0.0,0.0,3.61,90.0,0
2022,4,22,3,11.67,84.42,-999.0,0.0,0.0,3.72,90.0,0
2022,4,22,4,11.51,83.22,-999.0,0.0,0.0,3.48,90.0,0
2022,4,22,5,11.72,82.52,0.32,35.33,0.0,3.19,85.33,0
2022,4,22,6,13.27,80.19,0.48,174.12,0.0,3.25,74.25,0
2022,4,22,7,14.44,74.62,0.56,340.83,0.0,4.22,63.07,74
2022,4,22,8,16.16,66.14,0.6,498.27,0.0,5.17,52.18,684
2022,4,22,9,17.31,59.43,0.68,679.62,0.0,6.04,42.17,1608
2022,4,22,10,17.86,56.57,0.69,764.28,0.0,6.81,34.09,2312
2022,4,22,11,17.93,56.02,0.6,704.47,0.0,7.45,29.74,2994
2022,4,22,12,17.67,57.09,0.65,748.7,0.01,7.56,30.81,3081
2022,4,22,13,17.28,59.21,0.62,668.22,0.0,7.54,36.82,3012
2022,4,22,14,16.76,61.26,0.51,474.35,0.0,7.61,45.79,3100
2022,4,22,15,15.9,65.39,0.39,292.23,0.0,7.59,56.21,2492
2022,4,22,16,15.11,70.6,0.37,192.05,0.0,7.37,67.25,1780
2022,4,22,17,14.35,77.59,0.33,88.05,0.0,6.66,78.43,1001
2022,4,22,18,13.53,84.86,0.26,10.23,0.0,5.8,88.33,673
2022,4,22,19,12.95,89.31,-999.0,0.0,0.0,5.0,90.0,336
2022,4,22,20,12.24,94.03,-999.0,0.0,0.06,4.31,90.0,41
2022,4,22,21,11.72,98.76,-999.0,0.0,0.33,3.92,90.0,0
2022,4,22,22,11.52,100.0,-999.0,0.0,0.86,3.56,90.0,0
2022,4,22,23,11.54,100.0,-999.0,0.0,1.14,3.66,90.0,0
2022,4,23,0,11.94,99.55,-999.0,0.0,1.99,3.96,90.0,0
2022,4,23,1,12.19,98.63,-999.0,0.0,2.8,4.28,90.0,0
2022,4,23,2,12.39,98.04,-999.0,0.0,3.85,4.4,90.0,0
2022,4,23,3,12.53,97.92,-999.0,0.0,7.08,4.78,90.0,0
2022,4,23,4,12.8,96.98,-999.0,0.0,11.64,5.78,90.0,0
2022,4,23,5,13.3,95.93,0.19,22.2,17.4,6.93,85.09,0
2022,4,23,6,13.82,94.78,0.28,104.7,15.21,8.09,74.0,0
2022,4,23,7,14.27,91.29,0.29,179.7,8.65,9.08,62.81,22
2022,4,23,8,14.94,80.42,0.28,231.57,4.76,9.4,51.92,226
2022,4,23,9,15.52,67.36,0.3,301.83,2.39,9.63,41.89,815
2022,4,23,10,15.73,60.02,0.43,477.33,2.01,10.35,33.77,641
2022,4,23,11,15.76,57.66,0.49,573.35,2.19,11.28,29.4,1581
2022,4,23,12,15.47,59.38,0.47,549.62,3.24,11.75,30.5,1356
2022,4,23,13,15.38,60.26,0.45,484.7,4.6,11.46,36.56,1299
2022,4,23,14,15.39,60.41,0.43,408.8,4.41,11.1,45.58,920
2022,4,23,15,15.38,59.49,0.38,288.95,2.23,10.58,56.02,1152
2022,4,23,16,15.29,58.87,0.33,174.8,0.53,9.87,67.07,1491
2022,4,23,17,14.74,60.39,0.23,64.38,0.14,9.6,78.25,1028
2022,4,23,18,13.61,63.45,0.18,7.43,0.07,9.38,88.23,1099
2022,4,23,19,12.57,67.88,-999.0,0.0,0.09,9.04,90.0,138
2022,4,23,20,11.78,71.67,-999.0,0.0,0.12,9.2,90.0,23
2022,4,23,21,11.26,74.9,-999.0,0.0,0.09,9.68,90.0,0
2022,4,23,22,11.05,77.37,-999.0,0.0,0.09,9.62,90.0,0
2022,4,23,23,10.83,79.58,-999.0,0.0,0.04,9.12,90.0,0
2022,4,24,0,10.71,80.44,-999.0,0.0,0.03,9.01,90.0,0
2022,4,24,1,10.59,81.7,-999.0,0.0,0.49,9.05,90.0,0
2022,4,24,2,10.24,85.26,-999.0,0.0,4.57,8.93,90.0,0
2022,4,24,3,10.0,87.68,-999.0,0.0,12.41,8.32,90.0,0
2022,4,24,4,10.01,88.18,-999.0,0.0,13.95,7.09,90.0,0
2022,4,24,5,10.33,87.9,0.29,34.97,9.19,6.05,84.84,0
2022,4,24,6,11.17,85.67,0.43,162.9,2.56,5.83,73.75,0
2022,4,24,7,12.54,79.4,0.52,324.6,0.12,5.42,62.57,40
2022,4,24,8,15.03,65.74,0.58,480.7,0.0,4.02,51.66,559
2022,4,24,9,16.99,57.23,0.66,667.15,0.0,1.94,41.6,1947
2022,4,24,10,18.12,52.47,0.66,740.42,0.0,1.81,33.46,2025
2022,4,24,11,18.61,52.51,0.72,850.88,0.05,2.91,29.07,2395
2022,4,24,12,18.83,52.67,0.76,883.1,0.08,3.75,30.2,2215
2022,4,24,13,18.84,53.15,0.73,787.4,0.15,4.1,36.31,2579
2022,4,24,14,18.62,54.68,0.69,652.97,0.15,4.08,45.37,3071
2022,4,24,15,18.41,56.67,0.59,446.9,0.13,3.91,55.84,1463
2022,4,24,16,18.07,59.89,0.53,277.52,0.13,3.57,66.89,1747
2022,4,24,17,17.08,69.76,0.41,115.43,0.12,2.89,78.07,1983
2022,4,24,18,15.75,81.96,0.25,11.2,0.06,2.21,88.12,590
2022,4,24,19,15.57,79.08,-999.0,0.0,0.12,1.4,90.0,217
2022,4,24,20,15.03,81.95,-999.0,0.0,0.06,0.42,90.0,26
2022,4,24,21,13.82,89.67,-999.0,0.0,0.12,0.79,90.0,0
2022,4,24,22,12.86,94.98,-999.0,0.0,0.08,1.66,90.0,0
2022,4,24,23,12.25,99.99,-999.0,0.0,0.14,2.39,90.0,0
2022,4,25,0,11.96,100.0,-999.0,0.0,0.44,2.86,90.0,0
2022,4,25,1,11.71,100.0,-999.0,0.0,0.49,3.19,90.0,0
2022,4,25,2,11.48,100.0,-999.0,0.0,0.63,3.31,90.0,0
2022,4,25,3,11.32,100.0,-999.0,0.0,0.67,3.16,90.0,0
2022,4,25,4,11.3,100.0,-999.0,0.0,0.63,2.88,90.0,0
2022,4,25,5,11.8,99.96,0.41,51.33,0.52,2.52,84.6,0
2022,4,25,6,13.52,92.06,0.57,217.48,0.17,2.53,73.51,0
2022,4,25,7,14.59,83.53,0.65,406.42,0.06,2.61,62.32,99
2022,4,25,8,15.74,75.57,0.7,590.78,0.14,2.44,51.4,710
2022,4,25,9,16.62,71.46,0.68,691.38,0.15,2.36,41.33,1695
2022,4,25,10,17.19,68.85,0.71,798.33,0.21,2.59,33.15,2341
2022,4,25,11,17.55,67.14,0.69,816.38,0.27,2.99,28.75,2848
2022,4,25,12,17.8,65.92,0.65,760.05,0.2,3.37,29.9,3317
2022,4,25,13,17.93,65.12,0.64,694.42,0.06,3.68,36.06,3503
2022,4,25,14,18.0,64.8,0.61,577.17,0.02,4.13,45.16,2032
2022,4,25,15,17.94,65.02,0.59,446.05,0.0,4.61,55.65,1174
2022,4,25,16,17.48,67.31,0.55,292.85,0.0,4.95,66.72,576
2022,4,25,17,16.35,74.27,0.47,131.32,0.0,5.06,77.89,690
2022,4,25,18,14.59,86.97,0.29,13.62,0.0,4.45,88.01,1036
2022,4,25,19,13.4,96.07,-999.0,0.0,0.0,3.69,90.0,347
2022,4,25,20,12.86,100.0,-999.0,0.0,0.02,3.05,90.0,17
2022,4,25,21,12.6,100.0,-999.0,0.0,0.17,2.72,90.0,0
2022,4,25,22,12.44,100.0,-999.0,0.0,0.13,2.53,90.0,0
2022,4,25,23,12.26,100.0,-999.0,0.0,0.04,2.48,90.0,0
2022,4,26,0,12.1,99.7,-999.0,0.0,0.0,2.59,90.0,0
2022,4,26,1,12.01,95.55,-999.0,0.0,0.0,2.7,90.0,0
2022,4,26,2,12.06,90.4,-999.0,0.0,0.0,2.73,90.0,0
2022,4,26,3,12.16,84.88,-999.0,0.0,0.0,2.66,90.0,0
2022,4,26,4,12.26,79.87,-999.0,0.0,0.0,2.52,90.0,0
2022,4,26,5,12.78,76.13,0.4,52.55,0.0,2.23,84.35,0
2022,4,26,6,14.72,69.68,0.58,224.15,0.0,1.68,73.27,0
2022,4,26,7,16.44,58.95,0.66,413.98,0.0,1.55,62.08,95
2022,4,26,8,17.73,55.89,0.55,465.15,0.0,2.19,51.15,734
2022,4,26,9,18.69,52.71,0.67,675.15,0.0,2.8,41.06,1726
2022,4,26,10,19.26,51.37,0.74,830.95,0.0,3.32,32.85,2500
2022,4,26,11,19.52,51.37,0.74,870.85,0.0,3.81,28.42,3037
2022,4,26,12,19.55,51.96,0.7,823.78,0.0,4.24,29.6,3441
2022,4,26,13,19.39,53.02,0.73,793.12,0.0,4.49,35.82,3150
2022,4,26,14,19.17,54.16,0.67,635.88,0.0,4.53,44.96,3242
2022,4,26,15,18.83,55.67,0.63,481.65,0.0,4.48,55.47,3104
2022,4,26,16,18.2,58.45,0.56,300.58,0.0,4.34,66.54,2702
2022,4,26,17,17.13,65.13,0.43,122.75,0.0,3.86,77.71,2067
2022,4,26,18,15.32,78.22,0.25,12.6,0.0,2.97,87.89,1158
2022,4,26,19,14.29,82.28,-999.0,0.0,0.0,2.9,90.0,339
2022,4,26,20,13.89,82.68,-999.0,0.0,0.0,2.72,90.0,21
2022,4,26,21,13.67,81.77,-999.0,0.0,0.0,2.57,90.0,0
2022,4,26,22,13.55,80.26,-999.0,0.0,0.0,2.43,90.0,0
2022,4,26,23,13.67,78.7,-999.0,0.0,0.0,2.19,90.0,0
2022,4,27,0,14.0,77.31,-999.0,0.0,0.0,1.93,90.0,0
2022,4,27,1,14.24,74.93,-999.0,0.0,0.0,1.86,90.0,0
2022,4,27,2,14.13,72.53,-999.0,0.0,0.0,1.96,90.0,0
2022,4,27,3,13.84,72.23,-999.0,0.0,0.0,2.1,90.0,0
2022,4,27,4,13.75,71.25,-999.0,0.0,0.0,2.01,90.0,0
2022,4,27,5,14.16,70.27,0.25,34.6,0.0,1.62,84.1,0
2022,4,27,6,15.43,69.65,0.36,140.48,0.0,1.02,73.04,0
2022,4,27,7,17.1,51.87,0.44,276.23,0.0,0.87,61.85,156
2022,4,27,8,18.29,47.29,0.5,422.27,0.0,1.07,50.91,693
2022,4,27,9,18.63,49.71,0.57,583.2,0.0,2.28,40.79,1322
2022,4,27,10,18.74,51.15,0.56,639.05,0.0,3.24,32.55,1992
2022,4,27,11,18.72,52.33,0.59,704.88,0.0,3.67,28.1,2509
2022,4,27,12,18.7,52.99,0.53,615.8,0.0,3.73,29.31,2785
2022,4,27,13,18.64,53.54,0.41,446.0,0.0,3.69,35.57,2788
2022,4,27,14,18.45,54.25,0.3,290.4,0.0,3.66,44.75,2553
2022,4,27,15,17.95,56.06,0.25,191.12,0.0,3.56,55.29,1673
2022,4,27,16,17.03,61.89,0.22,120.57,0.0,2.92,66.37,1008
2022,4,27,17,16.16,70.86,0.18,51.88,0.0,1.76,77.53,927
2022,4,27,18,15.47,80.41,0.15,7.65,0.0,1.32,87.78,266
2022,4,27,19,14.87,83.92,-999.0,0.0,0.0,1.48,90.0,191
2022,4,27,20,14.39,83.91,-999.0,0.0,0.0,1.57,90.0,17
2022,4,27,21,14.28,82.87,-999.0,0.0,0.0,1.6,90.0,0
2022,4,27,22,14.18,82.83,-999.0,0.0,0.0,1.7,90.0,0
2022,4,27,23,14.08,82.87,-999.0,0.0,0.0,1.89,90.0,0
2022,4,28,0,14.06,82.84,-999.0,0.0,0.0,2.02,90.0,0
2022,4,28,1,14.15,81.44,-999.0,0.0,0.0,2.0,90.0,0
2022,4,28,2,14.34,78.96,-999.0,0.0,0.0,1.97,90.0,0
2022,4,28,3,14.3,79.46,-999.0,0.0,0.0,2.15,90.0,0
2022,4,28,4,13.92,81.78,-999.0,0.0,0.0,2.56,90.0,0
2022,4,28,5,13.85,84.41,0.22,31.7,0.0,3.22,83.85,0
2022,4,28,6,14.81,82.11,0.35,139.82,0.0,4.46,72.81,0
2022,4,28,7,15.74,77.11,0.43,277.42,0.0,5.52,61.62,49
2022,4,28,8,16.9,69.74,0.52,439.12,0.0,6.18,50.67,528
2022,4,28,9,17.89,64.9,0.61,623.8,0.0,6.44,40.52,1202
2022,4,28,10,18.46,62.33,0.63,711.05,0.03,6.81,32.25,2125
2022,4,28,11,18.69,61.01,0.6,714.3,0.09,7.37,27.79,2705
2022,4,28,12,18.76,60.66,0.6,702.25,0.16,7.85,29.02,2392
2022,4,28,13,18.76,61.02,0.62,675.75,0.21,8.14,35.33,2466
2022,4,28,14,18.63,61.95,0.58,555.5,0.27,8.29,44.55,2960
2022,4,28,15,18.36,63.38,0.46,355.15,0.22,8.08,55.11,2501
2022,4,28,16,17.97,65.67,0.42,225.05,0.13,7.39,66.2,2250
2022,4,28,17,17.25,70.85,0.37,107.45,0.01,6.09,77.36,1457
2022,4,28,18,16.03,79.49,0.24,12.98,0.0,4.83,87.66,687
2022,4,28,19,15.28,83.65,-999.0,0.0,0.0,4.57,90.0,193
2022,4,28,20,14.77,85.46,-999.0,0.0,0.0,4.32,90.0,5
2022,4,28,21,14.39,86.53,-999.0,0.0,0.0,4.03,90.0,0
2022,4,28,22,14.24,86.1,-999.0,0.0,0.0,3.92,90.0,0
2022,4,28,23,14.05,85.77,-999.0,0.0,0.0,3.61,90.0,0
2022,4,29,0,13.93,84.92,-999.0,0.0,0.0,3.31,90.0,0
2022,4,29,1,13.87,83.83,-999.0,0.0,0.0,3.08,90.0,0
2022,4,29,2,13.82,82.78,-999.0,0.0,0.0,3.03,90.0,0
2022,4,29,3,13.71,81.94,-999.0,0.0,0.0,3.12,90.0,0
2022,4,29,4,13.55,81.38,-999.0,0.0,0.0,3.29,90.0,0
2022,4,29,5,14.02,80.55,0.42,62.9,0.0,3.38,83.6,0
2022,4,29,6,16.06,72.94,0.57,228.6,0.0,3.12,72.58,0
2022,4,29,7,17.74,65.66,0.64,409.25,0.01,2.22,61.39,126
2022,4,29,8,19.79,58.52,0.67,574.62,0.1,2.75,50.43,649
2022,4,29,9,20.67,55.81,0.69,703.78,0.13,2.67,40.27,1657
2022,4,29,10,21.21,54.48,0.72,820.67,0.12,2.49,31.96,2289
2022,4,29,11,21.46,54.26,0.7,834.35,0.07,2.38,27.48,2913
2022,4,29,12,21.4,55.14,0.67,785.97,0.07,2.35,28.73,2843
2022,4,29,13,21.1,56.4,0.66,725.78,0.08,2.32,35.1,3472
2022,4,29,14,20.74,57.71,0.63,600.75,0.08,2.28,44.35,3365
2022,4,29,15,20.28,59.29,0.59,457.1,0.08,2.22,54.93,3148
2022,4,29,16,19.73,61.27,0.52,282.62,0.06,2.13,66.02,2680
2022,4,29,17,18.89,65.22,0.42,123.78,0.09,2.04,77.18,2038
2022,4,29,18,17.28,77.91,0.26,14.95,0.01,1.46,87.53,1126
2022,4,29,19,16.24,84.21,-999.0,0.0,0.01,1.42,90.0,283
2022,4,29,20,15.75,86.84,-999.0,0.0,0.01,1.77,90.0,25
2022,4,29,21,15.42,88.06,-999.0,0.0,0.01,2.28,90.0,0
2022,4,29,22,15.25,87.63,-999.0,0.0,0.01,2.67,90.0,0
2022,4,29,23,15.02,87.13,-999.0,0.0,0.0,2.91,90.0,0
2022,4,30,0,14.88,86.37,-999.0,0.0,0.0,3.02,90.0,0
2022,4,30,1,14.79,85.41,-999.0,0.0,0.0,2.98,90.0,0
2022,4,30,2,14.85,83.92,-999.0,0.0,0.0,2.76,90.0,0
2022,4,30,3,15.14,81.52,-999.0,0.0,0.01,2.34,90.0,0
2022,4,30,4,15.57,79.02,-999.0,0.0,0.02,1.8,90.0,0
2022,4,30,5,15.79,80.77,0.27,41.8,0.08,1.53,83.35,0
2022,4,30,6,16.49,80.74,0.37,151.52,0.38,1.81,72.36,0
2022,4,30,7,17.1,75.24,0.44,286.65,1.49,2.45,61.17,137
2022,4,30,8,17.66,72.55,0.54,465.6,4.42,2.83,50.2,734
2022,4,30,9,18.03,70.11,0.58,600.5,6.99,2.73,40.01,1361
2022,4,30,10,18.35,68.32,0.58,660.5,7.89,2.54,31.68,1780
2022,4,30,11,18.6,66.93,0.62,736.2,6.8,2.41,27.17,2522
2022,4,30,12,18.65,66.47,0.56,656.62,3.58,2.26,28.45,2133
2022,4,30,13,18.33,67.57,0.5,550.97,1.65,2.1,34.86,2852
2022,4,30,14,18.17,68.0,0.41,397.48,0.69,1.93,44.16,3085
2022,4,30,15,18.16,67.94,0.17,128.93,0.59,1.75,54.75,1940
2022,4,30,16,17.97,68.91,0.2,109.03,0.29,1.71,65.85,716
2022,4,30,17,17.46,72.04,0.17,50.7,0.16,1.59,77.01,242
2022,4,30,18,16.3,83.41,0.1,6.0,0.06,1.35,87.41,267
2022,4,30,19,15.59,86.51,-999.0,0.0,0.07,1.51,90.0,136
2022,4,30,20,15.26,86.47,-999.0,0.0,0.18,1.77,90.0,0
2022,4,30,21,14.95,87.75,-999.0,0.0,0.22,2.08,90.0,0
2022,4,30,22,14.78,89.07,-999.0,0.0,0.27,2.37,90.0,0
2022,4,30,23,14.67,89.67,-999.0,0.0,0.27,2.52,90.0,0
2022,5,1,0,14.5,89.65,-999.0,0.0,0.93,2.57,90.0,0
2022,5,1,1,14.51,88.79,-999.0,0.0,1.1,2.5,90.0,0
2022,5,1,2,14.64,87.25,-999.0,0.0,1.85,2.3,90.0,0
2022,5,1,3,14.79,85.54,-999.0,0.0,3.19,1.99,90.0,0
2022,5,1,4,14.93,82.98,-999.0,0.0,4.24,1.63,90.0,0
2022,5,1,5,15.23,81.22,0.34,54.7,3.15,1.34,83.1,0
2022,5,1,6,16.37,77.05,0.51,208.12,1.1,0.98,72.14,1
2022,5,1,7,17.7,65.88,0.6,388.05,0.46,0.97,60.95,151
2022,5,1,8,18.54,60.48,0.68,585.2,0.32,1.34,49.97,688
2022,5,1,9,18.97,59.74,0.72,739.58,0.32,1.93,39.77,1290
2022,5,1,10,19.1,60.9,0.72,825.85,0.73,2.76,31.4,2320
2022,5,1,11,18.96,62.58,0.7,838.67,0.57,3.43,26.87,2746
2022,5,1,12,18.64,64.64,0.65,769.0,1.67,3.81,28.17,2235
2022,5,1,13,18.27,66.74,0.69,761.08,1.28,3.86,34.63,2520
2022,5,1,14,18.23,67.02,0.61,587.78,0.54,3.52,43.96,2983
2022,5,1,15,18.23,66.84,0.51,394.02,0.26,2.88,54.58,3192
2022,5,1,16,17.99,67.45,0.43,235.02,0.32,2.25,65.69,2713
2022,5,1,17,17.66,68.55,0.33,101.43,0.41,1.69,76.84,2051
2022,5,1,18,16.68,78.12,0.18,11.4,1.35,1.31,87.28,504
2022,5,1,19,16.05,80.21,-999.0,0.0,3.85,1.42,90.0,125
2022,5,1,20,15.81,81.29,-999.0,0.0,8.35,1.32,90.0,0
2022,5,1,21,15.71,80.39,-999.0,0.0,13.55,0.93,90.0,0
2022,5,1,22,15.58,80.96,-999.0,0.0,18.38,0.39,90.0,0
2022,5,1,23,15.39,84.2,-999.0,0.0,23.71,0.28,90.0,0
2022,5,2,0,15.18,83.57,-999.0,0.0,27.76,0.7,90.0,0
2022,5,2,1,14.89,86.33,-999.0,0.0,27.51,1.24,90.0,0
2022,5,2,2,14.6,88.23,-999.0,0.0,22.67,1.79,90.0,0
2022,5,2,3,14.38,89.46,-999.0,0.0,13.17,2.27,90.0,0
2022,5,2,4,14.21,90.13,-999.0,0.0,6.05,2.66,90.0,0
2022,5,2,5,14.37,90.15,0.15,25.4,1.99,2.95,82.85,0
2022,5,2,6,14.77,88.42,0.25,104.35,0.63,3.48,71.93,0
2022,5,2,7,15.43,83.85,0.28,186.02,0.49,3.53,60.74,113
2022,5,2,8,16.56,75.91,0.32,278.5,1.4,3.21,49.75,485
2022,5,2,9,17.48,70.74,0.4,410.65,1.83,2.72,39.52,853
2022,5,2,10,17.84,68.46,0.45,520.0,1.57,2.34,31.13,1057
2022,5,2,11,17.99,66.96,0.33,392.77,1.85,2.13,26.57,1562
2022,5,2,12,18.11,65.59,0.38,445.3,2.02,2.22,27.89,2851
2022,5,2,13,17.89,65.78,0.42,461.65,1.62,2.37,34.4,1320
2022,5,2,14,17.64,66.49,0.38,367.7,0.97,2.54,43.77,1629
2022,5,2,15,17.39,67.29,0.34,265.62,1.12,2.67,54.41,1007
2022,5,2,16,17.09,68.41,0.27,150.1,1.13,2.76,65.52,838
