,name,address,date,kWh,year,month,day,hour,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,T2M,RH2M,WS10M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR
3938,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-07 10:00:00,9.582,2018,6,7,10,842.28,873.08,741.85,0.75,0.14,31.97,23.64,31.67,3.6,198.67,0.0
3939,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-09 09:00:00,3.182,2018,6,9,9,426.38,806.3,66.32,0.41,0.15,38.22,25.27,33.84,5.67,317.4,0.1
3940,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-09 10:00:00,3.819,2018,6,9,10,571.22,881.97,138.05,0.51,0.15,31.84,26.48,31.24,7.17,383.93,0.24
3941,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 06:00:00,0.034,2018,4,24,6,189.48,288.05,255.72,0.46,0.17,72.16,4.88,60.76,4.5,118.13,0.0
3942,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 07:00:00,0.733,2018,4,24,7,319.1,462.55,252.31,0.52,0.19,62.94,8.38,53.78,3.47,209.77,0.0
3943,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 08:00:00,2.494,2018,4,24,8,423.45,618.8,243.78,0.54,0.19,54.23,12.85,40.38,3.46,275.73,0.0
3944,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 09:00:00,4.696,2018,4,24,9,662.33,752.55,474.85,0.72,0.45,46.67,17.18,23.59,3.74,455.59,0.0
3945,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 10:00:00,9.601,2018,4,24,10,707.75,836.65,441.21,0.7,0.45,41.14,19.25,19.27,4.11,472.97,0.0
3946,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 11:00:00,10.699,2018,4,24,11,701.5,864.67,221.52,0.67,0.49,38.67,20.33,17.58,4.5,509.23,0.0
3947,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 12:00:00,13.35,2018,4,24,12,661.47,844.35,213.8,0.64,0.49,39.89,20.73,16.85,4.98,421.93,0.0
3948,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 13:00:00,11.861,2018,4,24,13,586.6,772.42,286.06,0.61,0.47,44.48,20.97,16.29,5.56,368.98,0.0
3949,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 14:00:00,9.2,2018,4,24,14,363.25,644.85,252.13,0.43,0.13,51.46,20.76,16.14,6.07,209.89,0.0
3950,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 15:00:00,5.203,2018,4,24,15,273.48,496.62,229.33,0.4,0.13,59.84,19.29,18.76,6.05,166.0,0.0
3951,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 16:00:00,3.526,2018,4,24,16,226.12,322.45,234.94,0.47,0.05,68.93,16.27,30.46,4.92,148.32,0.0
3952,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 17:00:00,2.195,2018,4,24,17,129.95,155.2,177.72,0.47,0.42,78.22,12.77,45.48,4.32,92.29,0.0
3953,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 18:00:00,1.348,2018,4,24,18,19.0,22.83,31.61,0.28,0.47,87.13,9.9,56.53,4.43,20.94,0.0
3954,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 19:00:00,1.773,2018,4,24,19,0.0,0.0,0.0,-999.0,-999.0,90.0,8.52,61.53,5.06,0.0,0.0
3955,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-24 20:00:00,0.201,2018,4,24,20,0.0,0.0,0.0,-999.0,-999.0,90.0,7.48,64.78,5.39,0.0,0.0
3956,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-12-04 10:00:00,0.015,2018,12,4,10,169.2,260.25,283.21,0.47,0.27,75.15,-4.41,67.14,5.69,105.22,0.0
3957,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-12-04 11:00:00,0.001,2018,12,4,11,188.9,284.67,276.51,0.49,0.27,73.9,-2.65,65.45,5.03,112.73,0.0
3958,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-12-04 12:00:00,0.019,2018,12,4,12,176.75,261.62,309.5,0.49,0.27,74.98,-1.6,65.02,4.44,100.28,0.0
3959,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-12-04 13:00:00,0.04,2018,12,4,13,127.43,193.23,266.14,0.45,0.29,78.28,-1.47,68.0,3.31,75.89,0.02
3960,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-12-04 14:00:00,0.003,2018,12,4,14,59.92,92.35,215.58,0.38,0.3,83.51,-2.52,73.64,2.65,35.22,0.27
3961,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 06:00:00,0.146,2018,5,3,6,277.9,310.42,581.33,0.6,0.16,69.82,8.42,66.09,3.75,86.2,0.0
3962,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 07:00:00,1.018,2018,5,3,7,429.58,480.9,680.83,0.65,0.18,60.57,12.88,53.04,3.67,110.47,0.0
3963,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 08:00:00,2.728,2018,5,3,8,588.58,634.2,756.16,0.71,0.2,51.77,16.44,42.07,4.14,127.83,0.0
3964,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 09:00:00,5.374,2018,5,3,9,670.42,753.33,726.98,0.7,0.17,44.06,18.11,37.02,3.67,149.03,0.0
3965,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 10:00:00,9.403,2018,5,3,10,742.58,831.25,628.8,0.71,0.16,38.38,19.38,33.49,3.44,247.93,0.0
3966,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 11:00:00,11.875,2018,5,3,11,680.58,839.0,436.45,0.63,0.15,35.87,20.36,31.09,3.86,325.51,0.02
3967,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 12:00:00,14.13,2018,5,3,12,603.03,823.2,198.57,0.57,0.19,37.24,20.96,30.13,4.88,403.58,0.06
3968,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 13:00:00,14.948,2018,5,3,13,521.12,758.75,175.62,0.52,0.18,42.09,21.05,30.47,6.09,354.51,0.05
3969,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 14:00:00,12.558,2018,5,3,14,430.27,653.7,268.9,0.49,0.19,49.29,20.75,31.27,7.04,273.25,0.02
3970,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 16:00:00,10.281,2018,5,3,16,192.02,350.65,177.92,0.37,0.11,66.98,19.33,33.72,7.83,135.83,0.0
3971,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 17:00:00,8.457,2018,5,3,17,107.53,187.2,94.81,0.34,0.19,76.26,17.5,39.41,6.84,87.02,0.0
3972,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 18:00:00,4.956,2018,5,3,18,28.15,45.25,29.31,0.25,0.18,85.26,14.12,52.34,5.12,27.28,0.0
3973,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 19:00:00,1.491,2018,5,3,19,0.0,0.0,0.0,-999.0,-999.0,90.0,11.13,64.71,4.45,0.0,0.0
3974,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-03 20:00:00,0.135,2018,5,3,20,0.0,0.0,0.0,-999.0,-999.0,90.0,9.98,69.55,4.44,0.0,0.0
3975,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-05 10:00:00,9.756,2018,5,5,10,675.85,849.03,699.23,0.64,0.15,37.82,15.94,51.2,2.12,184.01,1.6
3976,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-05 11:00:00,11.903,2018,5,5,11,689.67,882.08,632.74,0.63,0.15,35.3,16.65,47.95,1.53,242.35,1.27
3977,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-05 12:00:00,13.191,2018,5,5,12,642.92,865.3,753.22,0.6,0.15,36.7,17.27,45.21,1.16,140.08,0.76
3978,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-05 13:00:00,11.409,2018,5,5,13,579.12,800.58,581.91,0.58,0.16,41.59,17.72,43.07,0.95,235.01,0.41
3979,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-05 14:00:00,14.211,2018,5,5,14,499.65,693.4,559.7,0.57,0.15,48.84,18.12,41.43,0.96,189.47,0.29
3980,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-05 15:00:00,8.951,2018,5,5,15,401.95,552.38,511.96,0.56,0.16,57.41,18.15,40.77,1.31,168.21,0.1
3981,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-05-05 16:00:00,10.533,2018,5,5,16,285.38,387.52,505.06,0.54,0.15,66.58,17.91,41.45,1.83,108.38,0.03
3982,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 06:00:00,0.034,2018,6,1,6,167.25,404.25,31.63,0.3,0.15,65.21,5.94,92.24,2.2,139.92,16.38
3983,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 07:00:00,0.397,2018,6,1,7,261.02,565.72,34.16,0.35,0.16,55.92,6.51,89.75,1.73,221.77,15.65
3984,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 08:00:00,0.53,2018,6,1,8,378.4,708.17,47.84,0.42,0.16,46.9,7.25,86.32,1.3,310.96,10.77
3985,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 09:00:00,0.606,2018,6,1,9,544.97,820.42,142.33,0.53,0.16,38.76,8.13,81.71,1.03,404.62,5.98
3986,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 10:00:00,2.089,2018,6,1,10,654.47,893.28,317.14,0.59,0.17,32.52,9.36,75.19,0.78,382.06,2.98
3987,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 11:00:00,4.5,2018,6,1,11,615.78,914.35,257.48,0.54,0.16,29.63,11.18,66.03,0.65,358.84,0.97
3988,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 12:00:00,7.951,2018,6,1,12,608.47,893.9,235.18,0.54,0.16,31.11,13.1,57.42,0.73,419.19,0.65
3989,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 13:00:00,9.17,2018,6,1,13,537.88,827.55,332.99,0.5,0.15,36.41,14.37,51.99,0.95,285.05,0.51
3990,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 14:00:00,12.007,2018,6,1,14,484.42,723.65,375.61,0.51,0.16,44.05,14.77,50.07,1.24,258.23,0.49
3991,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 15:00:00,7.491,2018,6,1,15,394.35,582.25,376.63,0.49,0.13,52.86,14.73,50.13,1.41,198.8,0.58
3992,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 16:00:00,9.4,2018,6,1,16,289.83,424.73,388.87,0.47,0.12,62.11,14.67,50.94,1.21,133.65,0.58
3993,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 17:00:00,7.265,2018,6,1,17,185.73,265.85,353.81,0.44,0.12,71.33,14.14,54.16,1.09,93.28,0.35
3994,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 18:00:00,4.031,2018,6,1,18,85.28,115.8,203.39,0.38,0.17,80.17,12.69,68.83,1.15,54.25,0.31
3995,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 19:00:00,1.329,2018,6,1,19,12.18,14.7,34.68,0.26,0.16,88.01,10.5,74.55,1.53,12.88,0.27
3996,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 20:00:00,0.536,2018,6,1,20,0.0,0.0,0.0,-999.0,-999.0,90.0,9.1,78.84,1.33,0.0,0.14
3997,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-01 21:00:00,0.058,2018,6,1,21,0.0,0.0,0.0,-999.0,-999.0,90.0,8.43,78.5,1.27,0.0,0.02
3998,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 05:00:00,0.022,2018,6,19,5,242.55,243.6,698.87,0.66,0.18,73.87,15.16,64.26,2.3,49.31,0.01
3999,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 06:00:00,0.329,2018,6,19,6,389.77,407.95,787.89,0.69,0.12,64.77,17.48,55.72,2.14,63.73,0.06
4000,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 07:00:00,1.342,2018,6,19,7,542.45,569.8,832.79,0.73,0.12,55.48,19.03,51.34,2.64,74.48,0.21
4001,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 08:00:00,3.232,2018,6,19,8,677.53,713.92,859.17,0.75,0.12,46.4,20.09,49.59,2.95,84.24,0.52
4002,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 09:00:00,6.89,2018,6,19,9,806.58,828.22,888.38,0.78,0.11,38.1,20.96,48.5,3.17,124.17,0.58
4003,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 10:00:00,8.499,2018,6,19,10,866.8,905.17,918.46,0.77,0.12,31.6,21.57,47.22,3.49,96.48,0.48
4004,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 11:00:00,9.445,2018,6,19,11,917.3,941.8,927.7,0.79,0.12,28.39,21.73,46.04,3.83,124.6,0.4
4005,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 12:00:00,13.946,2018,6,19,12,862.8,927.42,856.38,0.75,0.12,29.65,21.61,45.54,4.04,146.05,0.23
4006,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 13:00:00,14.392,2018,6,19,13,803.33,868.38,918.35,0.74,0.11,34.89,21.67,44.76,3.96,96.0,0.07
4007,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 14:00:00,14.841,2018,6,19,14,729.75,768.72,886.26,0.75,0.12,42.54,21.67,43.96,3.67,93.65,0.02
4008,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 15:00:00,14.531,2018,6,19,15,603.9,636.55,868.28,0.73,0.12,51.36,21.43,43.98,3.4,78.08,0.0
4009,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 16:00:00,12.039,2018,6,19,16,475.17,482.1,865.13,0.73,0.16,60.62,21.0,44.97,3.33,57.27,0.0
4010,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 17:00:00,8.728,2018,6,19,17,310.35,317.0,770.42,0.68,0.16,69.84,20.23,49.4,3.27,51.57,0.0
4011,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 18:00:00,5.695,2018,6,19,18,155.27,158.02,595.13,0.6,0.18,78.67,18.37,62.12,2.54,37.28,0.0
4012,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 19:00:00,2.299,2018,6,19,19,31.0,31.38,216.46,0.42,0.19,86.77,15.15,71.16,2.92,15.53,0.0
4013,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 20:00:00,0.594,2018,6,19,20,0.0,0.0,0.0,-999.0,-999.0,90.0,13.59,73.21,3.21,0.0,0.0
4014,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-19 21:00:00,0.066,2018,6,19,21,0.0,0.0,0.0,-999.0,-999.0,90.0,12.74,74.95,3.17,0.0,0.0
4015,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 09:00:00,7.195,2018,6,5,9,680.83,842.83,355.76,0.66,0.15,38.44,14.4,37.88,2.48,501.66,0.01
4016,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 10:00:00,9.001,2018,6,5,10,715.5,919.4,162.95,0.64,0.15,32.13,15.27,33.58,2.65,506.32,0.0
4017,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 11:00:00,9.007,2018,6,5,11,734.72,934.62,259.2,0.64,0.15,29.16,16.27,29.86,2.73,457.18,0.0
4018,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 12:00:00,11.326,2018,6,5,12,714.9,920.17,247.41,0.63,0.16,30.61,17.5,27.17,2.8,434.28,0.0
4019,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 13:00:00,10.149,2018,6,5,13,728.83,856.4,625.65,0.68,0.15,35.92,18.77,25.4,2.99,288.11,0.0
4020,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 14:00:00,14.12,2018,6,5,14,550.9,747.83,505.94,0.58,0.14,43.58,19.35,24.62,3.42,240.67,0.0
4021,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 15:00:00,13.141,2018,6,5,15,413.73,607.83,571.83,0.51,0.14,52.4,19.3,24.88,4.01,168.64,0.02
4022,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 16:00:00,7.6,2018,6,5,16,326.33,449.4,432.58,0.52,0.13,61.65,18.83,26.08,4.55,150.87,0.05
4023,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 17:00:00,7.596,2018,6,5,17,215.6,287.73,419.17,0.5,0.14,70.87,17.81,30.75,4.21,106.26,0.05
4024,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 18:00:00,6.332,2018,6,5,18,102.05,133.0,302.75,0.43,0.19,79.71,15.15,48.35,2.81,56.36,0.03
4025,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 19:00:00,2.653,2018,6,5,19,15.75,19.38,77.08,0.29,0.18,87.65,11.81,58.81,3.11,15.75,0.0
4026,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-05 20:00:00,0.535,2018,6,5,20,0.0,0.0,0.0,-999.0,-999.0,90.0,10.35,62.81,3.24,0.0,0.0
4027,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 07:00:00,0.574,2018,4,29,7,117.72,437.6,66.83,0.18,0.25,61.58,8.27,72.53,10.66,87.41,3.53
4028,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 08:00:00,1.502,2018,4,29,8,160.7,592.05,104.43,0.2,0.25,52.82,8.87,68.83,10.78,101.53,5.36
4029,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 09:00:00,0.738,2018,4,29,9,225.85,714.28,89.59,0.24,0.25,45.17,8.81,65.8,10.02,152.83,6.9
4030,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 10:00:00,0.676,2018,4,29,10,233.48,792.28,26.22,0.23,0.25,39.56,8.99,62.46,9.36,180.24,5.87
4031,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 11:00:00,1.178,2018,4,29,11,252.23,825.8,1.95,0.24,0.25,37.07,9.3,59.38,8.97,206.17,4.59
4032,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 12:00:00,0.929,2018,4,29,12,284.7,811.17,54.24,0.27,0.26,38.39,9.3,57.11,8.56,225.72,3.92
4033,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 13:00:00,1.103,2018,4,29,13,203.73,746.97,47.03,0.21,0.25,43.12,9.1,55.44,8.21,149.13,2.41
4034,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 14:00:00,1.341,2018,4,29,14,195.75,637.53,44.54,0.23,0.24,50.23,8.85,54.27,7.81,145.18,1.58
4035,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 15:00:00,1.253,2018,4,29,15,138.4,493.95,16.39,0.2,0.24,58.7,8.54,53.77,7.16,114.75,1.01
4036,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 16:00:00,1.367,2018,4,29,16,230.2,328.25,161.01,0.45,0.18,67.83,8.03,54.09,6.39,172.37,0.47
4037,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 17:00:00,1.87,2018,4,29,17,101.82,166.18,65.23,0.34,0.18,77.11,7.3,55.76,5.33,82.86,0.22
4038,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-29 18:00:00,1.327,2018,4,29,18,17.17,34.0,6.28,0.19,0.17,86.14,5.32,69.41,2.83,18.17,0.21
4039,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 07:00:00,0.546,2018,4,30,7,183.95,473.02,4.51,0.29,0.18,61.32,6.77,61.81,2.3,154.95,0.65
4040,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 08:00:00,1.864,2018,4,30,8,271.83,623.62,0.0,0.33,0.18,52.55,8.66,54.46,2.33,233.38,0.8
4041,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 09:00:00,4.457,2018,4,30,9,386.02,743.62,61.9,0.41,0.18,44.89,10.25,49.72,2.33,314.79,0.63
4042,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 10:00:00,6.328,2018,4,30,10,567.12,821.45,321.47,0.55,0.15,39.26,11.84,45.85,2.14,306.69,0.42
4043,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 11:00:00,6.43,2018,4,30,11,697.58,864.35,665.39,0.65,0.16,36.77,12.99,43.24,1.94,215.74,0.47
4044,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 12:00:00,12.433,2018,4,30,12,605.2,847.85,554.85,0.57,0.15,38.09,13.88,41.49,1.77,220.62,0.47
4045,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 13:00:00,14.014,2018,4,30,13,617.72,783.08,509.51,0.63,0.15,42.86,14.39,40.11,1.77,253.82,0.34
4046,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 14:00:00,14.245,2018,4,30,14,471.48,674.22,374.16,0.55,0.14,49.99,14.63,39.19,1.92,242.26,0.23
4047,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 15:00:00,13.14,2018,4,30,15,360.48,530.25,496.52,0.51,0.13,58.48,14.58,38.95,2.1,132.33,0.13
4048,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 16:00:00,7.929,2018,4,30,16,300.88,367.75,592.23,0.59,0.38,67.62,14.2,39.89,2.34,91.72,0.02
4049,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 17:00:00,0.99,2018,4,30,17,161.23,192.9,442.4,0.53,0.42,76.9,12.76,52.19,2.06,61.13,0.01
4050,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 18:00:00,3.086,2018,4,30,18,34.88,40.75,155.62,0.37,0.26,85.92,9.38,64.12,2.89,23.93,0.0
4051,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 19:00:00,1.627,2018,4,30,19,0.0,0.0,0.0,-999.0,-999.0,90.0,7.25,66.44,4.11,0.0,0.01
4052,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-04-30 20:00:00,0.161,2018,4,30,20,0.0,0.0,0.0,-999.0,-999.0,90.0,6.19,65.61,5.32,0.0,0.01
4053,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-12-26 11:00:00,0.206,2018,12,26,11,187.43,271.75,276.04,0.51,0.33,74.99,-5.62,80.06,2.21,122.22,0.0
4054,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-12-26 12:00:00,0.192,2018,12,26,12,155.0,257.5,187.7,0.44,0.33,75.65,-5.06,78.79,2.49,106.59,0.0
4055,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-11-06 08:00:00,0.026,2018,11,6,8,91.95,196.35,61.08,0.31,0.21,77.72,-7.09,72.5,1.42,74.71,1.4
4056,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-11-06 09:00:00,0.171,2018,11,6,9,148.18,304.33,104.87,0.35,0.21,72.25,-6.75,71.67,1.35,119.9,1.53
4057,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-11-06 10:00:00,0.18,2018,11,6,10,181.98,372.33,127.66,0.36,0.21,68.81,-6.11,69.41,1.34,136.73,1.5
4058,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-11-06 11:00:00,0.277,2018,11,6,11,191.23,394.4,116.37,0.36,0.22,67.75,-5.68,68.03,1.51,141.91,1.44
4059,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-11-06 12:00:00,0.085,2018,11,6,12,174.18,366.52,60.15,0.35,0.21,69.2,-5.42,67.27,1.74,146.66,1.61
4060,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-11-06 13:00:00,0.094,2018,11,6,13,134.15,292.98,150.1,0.33,0.21,72.98,-5.37,66.99,2.19,102.46,1.54
4061,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-11-06 14:00:00,0.021,2018,11,6,14,79.07,180.65,74.94,0.29,0.21,78.73,-5.59,67.9,2.6,65.08,1.53
4062,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-11-06 15:00:00,0.001,2018,11,6,15,20.98,50.15,17.13,0.22,0.2,85.99,-6.23,70.17,2.8,20.7,2.11
4063,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-30 19:00:00,1.79,2018,6,30,19,22.7,31.62,48.16,0.3,0.15,86.74,13.63,71.97,2.95,22.89,1.1
4064,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-30 20:00:00,1.03,2018,6,30,20,0.0,0.0,0.0,-999.0,-999.0,90.0,12.43,74.62,3.45,0.0,0.56
4065,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-30 21:00:00,0.035,2018,6,30,21,0.0,0.0,0.0,-999.0,-999.0,90.0,11.8,77.07,3.74,0.0,0.29
4066,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-07-05 05:00:00,0.012,2018,7,5,5,197.95,207.98,433.01,0.58,0.17,74.86,13.53,68.9,3.56,93.74,0.0
4067,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-07-04 18:00:00,3.94,2018,7,4,18,93.3,137.45,202.9,0.36,0.16,78.74,16.62,68.67,1.67,57.69,0.02
4068,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-07-04 19:00:00,2.647,2018,7,4,19,18.88,23.92,51.28,0.26,0.16,86.9,13.48,76.53,2.33,18.75,0.01
4069,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-07-04 20:00:00,0.559,2018,7,4,20,0.0,0.0,0.0,-999.0,-999.0,90.0,12.05,78.46,2.64,0.0,0.0
4070,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-07-04 21:00:00,0.049,2018,7,4,21,0.0,0.0,0.0,-999.0,-999.0,90.0,11.32,80.63,2.84,0.0,0.0
4071,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-18 10:00:00,9.17,2018,6,18,10,781.83,913.95,830.87,0.7,0.11,31.59,20.75,42.48,3.76,121.28,0.07
4072,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-06-18 11:00:00,10.731,2018,6,18,11,794.25,945.7,761.33,0.68,0.11,28.4,20.88,42.43,3.66,177.22,0.15
4073,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-07-05 06:00:00,0.312,2018,7,5,6,353.65,369.77,563.67,0.65,0.15,65.77,15.89,60.75,4.97,134.2,0.0
4074,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-07-05 07:00:00,1.242,2018,7,5,7,504.5,529.45,602.75,0.69,0.15,56.49,18.17,52.76,6.99,178.74,0.0
4075,Calgary Fire Hall Headquarters,1212 42 AV SE,2018-07-05 08:00:00,3.173,2018,7,5,8,669.42,674.42,813.11,0.75,0.15,47.4,19.99,47.57,7.54,109.22,0.0
4076,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-01-28 08:00:00,0.07,2019,1,28,8,93.22,115.53,559.93,0.53,0.33,82.78,-5.99,71.98,4.47,24.6,0.02
